user_location,user_followers,retweet_count,favorite_count,user_verified,date,lang,text,hashtags,source
"Islamabad, Pakistan",56162,0,0,False,2020-05-18 09:19:04,en,"SOPs on face masks to prevent coronavirus issued

#APPNews #COVID #COVID19 

https://t.co/7euXPLbnEo https://t.co/MAhiyJ1v61","['APPNews', 'COVID', 'COVID19']",Twitter Web App
"Toulouse, France",2329,25152,0,False,2020-05-18 16:33:32,en,RT @dogfather: it actually fucking sucks that people are interpreting covid data as “we overreacted” instead of “the things science told us…,,Twitter for Android
,50047,21,0,False,2020-05-18 23:41:57,en,RT @KrampLiz: Does anyone still pay attention to the Kenyan? I don’t know why Obama is still trying to smear our President. Who does he thi…,,Twitter for iPhone
"Lagos, Nigeria",5046,195,0,False,2020-05-18 11:19:27,en,"RT @horusblog: Italy to ease lockdown weeks after highest Covid-19 death toll.
https://t.co/nUHVDZthhP",,Twitter for iPhone
"Bali, Indonesia",361,0,1,False,2020-05-18 02:36:24,in,"bang @kurawa boleh minta tolong di retweet? kami memiliki produk untuk membantu menghubungkan pendonor yg sudah sembuh dari covid dan ingin mendonorkan plasma konvalesen untuk membantu penderita covid lain yg sedang berjuang untuk sembuh, terima kasih https://t.co/1f5ZtAW17l",,Twitter for iPhone
,31,92,0,False,2020-05-18 09:00:13,in,"RT @HumasPoldaJatim: Ngopi' Bareng Ustaz Das'ad Latif, Kapolri Minta Warga Ikuti Anjuran Ulama saat Covid-19 

Lihat Perbincangan yang insp…",,Twitter for Android
Cape Town ,459,18,0,False,2020-05-18 17:50:31,en,RT @africasacountry: COVID-19 exposes the continued inability of white South Africa to critically reflect on their positionality or engage…,,Twitter for iPhone
OH,143,3240,0,False,2020-05-18 12:22:20,en,"RT @AngrierWHStaff: It’s sad, albeit predictable, that the knives are out for Redfield and the CDC over the COVID-19 response, when the bla…",,Twitter for Android
,10,4,0,False,2020-05-18 14:30:42,pt,"RT @LailtonCosta: A Covid-19 abateu o primeiro Policial Civil do Tocantins. 

O agente Helbert Peres Lima, 54 anos, lotado na 2ª Divisão Es…",,Twitter for Android
"Las Vegas, NV",1131,0,1,False,2020-05-18 22:59:59,en,"The @SNHDinfo is conducting FREE COVID-19 testing on Thursday, May 21st from 9 AM - 2 PM at the SkyView YMCA (3050 E Centennial Pkwy, North Las Vegas, NV 89081.) IMPORTANT: You must text 725-724-2428 to make an appointment in advance. #ForABetterUs #StayHealthy https://t.co/2ufIsN8IO8","['ForABetterUs', 'StayHealthy']",HubSpot
,36,0,0,False,2020-05-18 09:15:22,en,@Acyn This narrative is American exceptionalism at it's finest @IngrahamAngle leading to exceptional numbers of Covid infections and death toll.,,Twitter Web App
"Dublin, Ireland",523,3,0,False,2020-05-18 18:20:53,en,"RT @DrLauraDonaghy: While Ireland slams people in vulnerable sectors as being ""addicted"" to COVID-19 payments, the poorest 5% of households…",,Twitter Web App
"Lagos, Nigeria",297,0,0,False,2020-05-18 12:53:23,en,Breaking: Buhari not going to broadcast on COVID-19 updates today https://t.co/pp4hbdhaHc,,WordPress.com
,486,932,0,False,2020-05-18 13:41:08,en,"RT @jburnmurdoch: Striking work from Janine Aron &amp; John Muellbauer, analysing data from EuroMOMO &amp; @TheEconomist to show England (NB: not o…",,Twitter for iPhone
,5811,219,0,False,2020-05-18 14:41:44,en,"RT @KelemenCari: Lawmakers,
If you're going to release people from jail due to covid, 
then you can't put people in jail due to covid.",,Twitter for iPhone
,32,24,0,False,2020-05-18 09:40:33,in,RT @Deayyy_23: Pemerintah kita udah berusaha mengeluarkan berbagai kebijakan mengenai covid-19 ini memang pasti banyak dampak negatifnya ak…,,Twitter for Android
"Illinois, USA",4361,12840,0,False,2020-05-18 23:04:31,en,"RT @TheRickWilson: Hydroxychloroquine does not cure or prevent COVID-19 and may cause heart problems.

But 40% of America will now pretend…",,Twitter for iPhone
,517,2492,0,False,2020-05-18 05:19:04,en,RT @RepChrisSmith: Global Magnitsky sanctions should be imposed on those Chinese government officials who lied and suppressed the truth abo…,,Twitter for iPhone
"Netherlands, Lelystad ",927,5,0,False,2020-05-18 06:27:22,nl,"RT @cint: https://t.co/uVAXot4lQK
Reeds 10 weken operationeel. Vanaf 3 maart data @rivm over ziekenhuis opname, positief getest en  overled…",,Twitter Web App
Upper Chewtonia,609,7,0,False,2020-05-18 10:10:39,en,"RT @KetanJ0: Greens pitch Green New Deal, 100% renewables target for post-Covid recovery
https://t.co/DO1rPdZGAp",,Twitter for iPhone
,66,0,0,False,2020-05-18 16:25:02,en,America's Prisons Are Breeding Grounds for COVID https://t.co/crD00j8dsm https://t.co/gpl8ihtDRr,,dlvr.it
,35,36,0,False,2020-05-18 21:40:25,en,"RT @guardiannews: More than 1,800 private planes landed in UK during Covid-19 lockdown https://t.co/dRnlOuSRHH",,Twitter for iPhone
,5062,4,0,False,2020-05-18 17:50:39,es,RT @EdudinGonzalo: Día 7 (primera semana 💪) del reto #30diasdegraficos de @R4DS_es con gráficos ridgeline y usando los datos de @montera34…,['30diasdegraficos'],Twitter for Android
,6339,2107,0,False,2020-05-18 13:02:59,en,"RT @SaraCarterDC: Navarro: #China Sent 'Hundreds of Thousands' On Planes To 'Seed' #COVID, When 'They could've kept it in Wuhan' https://t.…","['China', 'COVID']",Twitter for iPad
,1339,1373,0,False,2020-05-18 18:14:32,en,RT @paulsperry_: If I see one more sappy TV commercial with a corporation telling us how much they care about us during coronavirus quarant…,,Twitter Web App
Ｎ型（いぬがた）県 シャドウ・シティ,719,240,0,False,2020-05-18 04:39:11,ja,"RT @pecko178: 「WHOは私に、私のCovid-19治療薬に少し有毒なものを加えれば、2000万ドル提供すると申し出ました」–マダガスカル大統領がWHOを暴露　
https://t.co/IMxB1VSrNa",,Twitter Web App
"Bhubaneswar, Odisha, India.",219,20,0,False,2020-05-18 17:27:33,en,"RT @HFWOdisha: As per the direction of Hon'ble CM Shri @Naveen_Odisha, steps are being taken to ramp up #COVID19 testing facilities in the…",['COVID19'],Twitter for Android
"Miami, FL",2104,51,0,False,2020-05-18 00:42:51,es,RT @ConvocaPe: 😷 #GastoCOVID-19 💸 El @Minsa_Peru recibió más de S/ 780 millones contra la #pandemia y su compromiso de gasto supera los S/…,"['GastoCOVID', 'pandemia']",Twitter for Android
"Louisiana, USA",481,79,0,False,2020-05-18 21:06:57,en,"RT @OANN: House Speaker Nancy Pelosi urges Senate to pass COVID-19 relief bill, says ‘time is of the essence’ - https://t.co/gaAdcEN4tT #OA…",,Twitter for iPad
"Washington, D.C.",2256,0,0,False,2020-05-18 21:00:00,en,"Don’t miss our 5/20 webinar, as we outline the specific expectations and requirements associated with the #CARESAct provisions for #HigherEducation. Sign up today: https://t.co/OLyOQieCpT","['CARESAct', 'HigherEducation']",Twitter for Advertisers (legacy)
Los Angeles,3146,1160,0,False,2020-05-18 00:35:18,en,"RT @a_steinmayr: ""By one estimate, the COVID-19 literature published since January has reached more than 23,000 papers and is doubling ever…",,Twitter for iPhone
Wonderland ,11491,164,0,False,2020-05-18 22:55:45,en,"RT @SamanthaJPower: Brazil has become a #covid hotspot, Pres. Bolsonaro just lost his second health minister, &amp; the São Paulo mayor is warn…",['covid'],Twitter for iPhone
,595,12839,0,False,2020-05-18 02:58:16,th,"RT @PearSilk: ลิฟท์ที่ซีคอนสแควร์ ... เต็ม10ไม่หัก
เพราะทุกวันนี้ยื่นมือไปกดไปจับอะไรก็ คิดว่าเอาไงดีว้าๆ พุทโธๆ นะโมตัสสะในใจตลอด

#ไทยชนะ…",['ไทยชนะ'],Twitter for iPhone
,16,581,0,False,2020-05-18 23:53:36,pt,RT @BrazilFight: Editorial do Jornal da Band clama pela união dos políticos e pede para que governadores e prefeitos parem com a guerra pol…,,Twitter for Android
THE Ohio State University,225,24102,0,False,2020-05-18 02:27:10,en,RT @Fahrenthold: The state of Georgia made it look like its covid cases were going down ***by putting the dates out of order on its chart**…,,Twitter for Android
South West,885,2,0,False,2020-05-18 11:01:13,en,"RT @farillio: #SalesAndMarketing tips from our friends @Disruptive_HQ. From reviewing customer personas and priorities, messaging and reass…",['SalesAndMarketing'],Twitter for iPhone
"Gujarat, India",8352,21,0,False,2020-05-18 04:11:53,hi,"RT @HariSolankiBJP: COVID के बाद इक्विटी के साथ प्रौद्योगिकी संचालित शिक्षा

पीएम eVIDYA- डिजिटल/ऑनलाइन शिक्षा के लिए मल्टी-मोड एक्सेस के…",,Twitter for Android
,29,12840,0,False,2020-05-18 20:59:02,en,"RT @TheRickWilson: Hydroxychloroquine does not cure or prevent COVID-19 and may cause heart problems.

But 40% of America will now pretend…",,Twitter for iPhone
"Johannesburg, South Africa",11562,2,0,False,2020-05-18 20:35:35,en,RT @carlaacarlson: I moved during #COVID19 and furnished my new home mostly for free. Here's how. https://t.co/GTyOSwjOU2,['COVID19'],Twitter for Android
Mars,1399,12,0,False,2020-05-18 04:35:30,en,RT @ABAwithlove: AUTISM Awareness amidst the Covid-19 https://t.co/zbwCS1Nv6m via @YouTube,,autoautismbot
"Ciudad de México, México",1139,31,0,False,2020-05-18 06:59:52,es,"RT @mariaramirezNY: Otro artículo sobre el fracaso del modelo sueco. El resultado han sido más muertos que sus vecinos, incluso los que tie…",,Twitter for iPhone
"Oregon, USA",480,10169,0,False,2020-05-18 03:11:39,en,"RT @encouragingRD: your summer body is the one that quarantined to flatten the curve, the one that fed a community, the one on the frontlin…",,Twitter for iPhone
Mumbai,1132,5,15,False,2020-05-18 11:01:12,en,"#Covid19 The heaviest price of the lockdown will be paid by the children. Today, we begin a series of posts on the issues of education of the marginalized children and the inequalities that are brought by the digital divide. 
https://t.co/axeGw5ByMf",['Covid19'],Twitter Web App
,1946,1,3,False,2020-05-18 09:19:25,en,"""Wuhan has conducted more than 400,000 nucleic acids tests within the first three days of a citywide campaign to test all residents for COVID-19. #world""

Punyeta sana all",['world'],Twitter for Android
Internet,1176,22,0,False,2020-05-18 12:51:02,en,"RT @TocRadio: Trump’s public comments on punishing China don’t square with actual action the White House has taken — still, the administrat…",,viriya
"End of Oregon Trail, USA",794,247,0,False,2020-05-18 03:43:08,en,RT @Laurie_Garrett: Daily #COVID19 reports from @WHO are getting increasingly granular and detailed. This atlas depicts new #coronavirus ca…,"['COVID19', 'coronavirus']",Twitter for iPhone
Honduras,210794,1,2,False,2020-05-18 12:20:00,es,"Los síntomas más comunes del coronavirus son fiebre, tos seca y dificultad para respirar. En otros pacientes aparece la falta de gusto y la pérdida del olfato, así como las erupciones en la piel, vómitos y diarrea.

https://t.co/7FbxCOkSh1",,TweetDeck
,381,14149,0,False,2020-05-18 11:30:21,in,"RT @afrkml: Perawat hamil yg sempat kemaren muncul videonya tengah kritis krn COVID-19 kini telah meninggal dunia, beliau adalah Ners Ari P…",,Twitter for Android
"Colorado, USA",11607,247,0,False,2020-05-18 04:55:58,en,"RT @zeusFanHouse: #Trump Never Pushed A #Mandatory #COVID19 Vaccine

#Coronavirus #vaccine will be completely #voluntary despite #MSM talki…","['Trump', 'Mandatory', 'COVID19', 'Coronavirus', 'vaccine', 'voluntary', 'MSM']",Twitter for Android
,316,637,0,False,2020-05-18 16:34:13,en,RT @MyArrse: Gavin Williamson Under Fire Over Cuts To Free School Meals During Covid-19 Outbreak.  Sneaky Tories cut free school meals for…,,Twitter for Android
Bristol,84,9444,0,False,2020-05-18 14:38:01,en,"RT @DrAmirKhanGP: I don’t often tweet politics but watching @michaelgove on #Marr I have to say this:

The care homes I look after DID have…",['Marr'],Twitter for iPhone
"Reading, England",5375,1131,0,False,2020-05-18 12:32:52,en,"RT @campbellclaret: Hard to overstate the damage done to UK soft power by @BorisJohnson clownism, Brexit, and now disastrous handling of Co…",,Twitter for Android
USA,10411,104,0,False,2020-05-18 15:21:43,en,"RT @justicetime: The population of New Mexico 🌵is 2,096,640.
As of 5/17/20 5,938 positive cases of COVID-19 🦠were reported in New Mexico.…",,Twitter for Android
Kaduna,483,7,0,False,2020-05-18 22:13:38,en,"RT @DaminaboEric: NOW THAT WE ALL (INCLUDING THE FG) HAVE AGREED THAT COVID-19 WILL BE AROUND FOR A WHILE, LET'S MOVE AWAY FROM PANIC MEASU…",,Twitter for iPhone
"centro,corazón Edo.de la Razon",1018,4,0,False,2020-05-18 06:32:16,es,RT @NatGeoEsp: El COVID-19 acelera la llegada de la telemedicina. Te presentamos algunas aplicaciones que pueden resultar de gran ayuda dur…,,Twitter for iPhone
India,521,2055,0,False,2020-05-18 07:50:25,en,RT @sethrishi: Message: “Urgent. My father is covid 19 positive and admitted in max hospital. He is critical and needs immediate plasma the…,,Twitter Web App
,489,185,0,False,2020-05-18 13:03:02,es,RT @PresidencialVE: Vicepresidente sectorial @jorgerpsuv destaca que Venezuela tiene la más baja letalidad del continente americano por COV…,,Twitter for Android
,331,1940,0,False,2020-05-18 19:27:52,es,"RT @dw_espanol: El país modelo no interesa a la OMS

Ningún lugar del planeta ha tenido una gestión tan exitosa de la crisis de la covid-19…",,Twitter for Android
Australia,29,125,0,False,2020-05-18 15:46:24,en,RT @MagdaSzubanski: If bingeing Kath &amp; Kim is helping u get thru #Covid_19 wld be great if you thought about how the arts sector (that made…,['Covid_19'],Twitter Web App
Indonesia,81,807,0,False,2020-05-18 23:13:13,in,"RT @muhammadiyah: Tuntunan Salat Idulfitri di Tengah Pandemi Covid-19
#Muhammadiyah #BersatuHadangCorona #COVID19 #IdulFitri https://t.co/m…","['Muhammadiyah', 'BersatuHadangCorona', 'COVID19', 'IdulFitri']",Twitter for Android
,1745,4492,0,False,2020-05-18 22:56:54,in,RT @fedtriyahya: Polis akan mengunjungi kediaman individu yang lolos larangan rentas negeri pada Hari Raya nanti https://t.co/N1xNmaPqd0,,Twitter for iPhone
Pas Si Loin ,773,516,0,False,2020-05-18 07:00:38,fr,"RT @kiddodig: Honte à la France 

Oui, la France a bien trié les patients sur des critères d’âge pour entrer en réanimation  - Causeur http…",,Twitter for Android
USA,4006,2,0,False,2020-05-18 15:16:11,en,"RT @PatrickArnold77: These f'ing people at @CBS should be ashamed!! 🤬🤬🤬🤬🤬

SHAMELESS! CBS caught using old pic to panic parents about COVID…",,Twitter Web App
"Natal, Brazil",1133,0,0,False,2020-05-18 21:45:52,pt,@trinidangirls eu sei to só dizendo que por causa do covid elas n fizeram algo anos 80 bem melhor juntas :/ eu mesmo fiquei decepcionado c o acústico pq só fizeram editar o original! pq little mix sempre entrega e faz tudo! pelo menos BUS foi bem nos números,,Twitter for iPhone
Bilbao,154,95,0,False,2020-05-18 12:58:19,es,"RT @ArnaldoOtegi: Más de un centenar de personalidades de todo el mundo publican hoy un artículo en @naiz_info, @berria, @lajornadaonline y…",,Twitter for Android
Earth,1990,40,0,False,2020-05-18 11:19:40,en,"RT @Azeem_Majeed: We are hearing increasing calls to loosen the lockdown. Before this happens, we need to ensure that testing capacity for…",,Twitter for Android
hh mhb sws cs,1122,277,0,False,2020-05-18 04:13:32,en,"RT @alpacaIypse: COVID: out
VIVID: in",,Twitter for iPhone
"Glória, Rio de Janeiro",1766,88,0,False,2020-05-18 03:10:11,pt,"RT @RaphaelSibilla: Das 23 províncias argentinas + Ciudad Autónoma de Buenos Aires, 18 ontem não registraram novos casos de covid-19",,Twitter for Android
"Pullman, WA",1467,367,0,False,2020-05-18 11:19:18,en,"RT @donwinslow: If your kid dies after visiting @Disneyland because they did not properly clean or because they let a sick employee work, t…",,Twitter for Android
El Salvador,78,19,0,False,2020-05-18 23:23:28,es,"RT @elsalvadorcom: [ GALERÍA ] Para el personal sanitario del Hospital San Rafael donde se atienden pacientes con COVID-19, ingresar a esta…",,Twitter for Android
,399,8606,0,False,2020-05-18 10:11:07,in,"RT @InjangNation: Pendatang haram masuk sini secara haram, tidak direkodkan, hidup dalam masyarakat, tak perlu bayar cukai, yet masa covid…",,Twitter for Android
,86,94,0,False,2020-05-18 15:52:22,en,"RT @PTI_News: Mumbai records 1,185 fresh COVID-19 cases and 23 deaths, taking case tally to 21,152 and fatalities to 757: Brihanmumbai Muni…",,Twitter for Android
Nigeria,236,4,0,False,2020-05-18 11:11:21,en,RT @FidelChiazor: COVID 19 lockdown has truncated the economic lives of our parents. Truth. #SlashFeesBy50% #NoStudyAllowanceNoOnlineClass,"['SlashFeesBy50', 'NoStudyAllowanceNoOnlineClass']",Twitter for iPhone
"New York, USA",1251,2034,0,False,2020-05-18 06:01:51,en,"RT @MichaelJGwin: Navarro admits this morning that the CDC under Trump, Pence, and Azar’s leadership miserably failed to develop a covid te…",,Twitter for iPad
W1 Universe,1374,277,0,False,2020-05-18 13:05:03,en,"RT @alpacaIypse: COVID: out
VIVID: in",,Twitter for iPhone
,181,587,0,False,2020-05-18 19:42:20,en,"RT @Julio_Rosas11: After forcing nursing homes to take in COVID-19 patients in March and only stopping it in May, Gov. Andrew Cuomo states:…",,Twitter for iPhone
"Washington, DC",446,91,0,False,2020-05-18 19:36:02,en,RT @thematthill: TOMORROW: @JoeBiden will participate in a virtual @YahooNews town hall with @dklaidman and @chefjoseandres to discuss the…,,Twitter for iPhone
multifandom,337,14149,0,False,2020-05-18 13:57:56,in,"RT @afrkml: Perawat hamil yg sempat kemaren muncul videonya tengah kritis krn COVID-19 kini telah meninggal dunia, beliau adalah Ners Ari P…",,Twitter for Android
welo viini johfam jaemin lucas,1552,3588,0,False,2020-05-18 06:59:54,th,"RT @velvetronica: - 25เมษา ทั้ง4คนไปกินข้าวกันที่ร้านอาหารในอีแทวอน แต่ไม่ใช่ร้านเดียวกับที่พบผู้ติดเชื้อ
- 8 พฤษภา มีข่าวประกาศว่า พบผู้ติ…",,Twitter for iPhone
"Washington, DC",45811,83,0,True,2020-05-18 10:52:07,en,"RT @NAChristakis: Yes, indeed, such pandemics come in waves. We are in the middle of first wave. Wave in Oct/Nov could be worse. There is n…",,Twitter for iPhone
,493,75828,0,False,2020-05-18 13:44:26,en,RT @DilanTheVillain: i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,,Twitter for iPhone
"Barcelona, España",3775,71,0,False,2020-05-18 00:22:06,es,"RT @mcyava: El virólogo que paró la covid-19 en Italia
Andrea Crisanti aboga por obligar a llevar mascarilla y apunta a la tardanza de Espa…",,Twitter for iPhone
Mexico,786,0,0,False,2020-05-18 00:33:02,en,follow me - ‘Straight-Up Fire’ in His Veins: Teen Battles New Covid Syndrome https://t.co/VlfrmunoK0 - followforfollow https://t.co/yAw2iWQJcP,,dlvr.it
tokyo，itabashi,1716,6,0,False,2020-05-18 06:38:12,ja,"RT @hal_99: 今年のエッセンは中止（来年に延期という表現ん）か。

ドイツはヨーロッパの中ではCovid-19の影響はまだ中級だけど(死者約8000人)、今年は無理なのか。来年以後も気になるね",,Twitter for Android
"Ohio, USA",2161,532,0,False,2020-05-18 22:50:49,en,"RT @callkev2: President Trump reveals he has been taking Hydroxychloroquine for ""a couple weeks""

Are you awake out there ??
HCQ will be th…",,Twitter for Android
"Houston, TX",1076,3211,0,False,2020-05-18 20:28:13,en,"RT @NBCNews: A Florida man who thought the coronavirus was ""a fake crisis"" has changed his mind after he and his wife contracted COVID-19,…",,Twitter Web App
"Nice, France 🇫🇷",6508,0,0,False,2020-05-18 06:32:21,und,https://t.co/qwzlNk1qoX,,Twitter for Android
"Rosario, Argentina",314,6,31,False,2020-05-18 18:17:40,es,Primer testeo de Covid en los territorios. Comenzamos con el Centro de Salud Juana Azurduy.  @Sabrimirada @Leo_Caruana https://t.co/gxQ9gaBTug,,Twitter for Android
in this universe,2130,1,0,False,2020-05-18 19:10:55,en,"RT @JamieEldridgeMA: In-depth  @washingtonpost investigation of Life Care Centers of America's irresponsible practices, before &amp; during the…",,Twitter Web App
,133,5409,0,False,2020-05-18 11:12:19,en,RT @TomiLahren: I heard yet ANOTHER person tell me their family member died of something other than corona but was still labeled “covid-rel…,,Twitter for Android
Bermuda,1057,75828,0,False,2020-05-18 04:07:17,en,RT @DilanTheVillain: i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,,Twitter for iPhone
Pulau Jeju,888,14149,0,False,2020-05-18 20:58:52,in,"RT @afrkml: Perawat hamil yg sempat kemaren muncul videonya tengah kritis krn COVID-19 kini telah meninggal dunia, beliau adalah Ners Ari P…",,Twitter for iPhone
,1427,1202,0,False,2020-05-18 20:16:54,pt,RT @revistaoeste: Você é a favor do uso da cloroquina já no começo  do tratamento da covid-19?,,Twitter for Android
São Paulo,193,0,0,False,2020-05-18 15:02:54,pt,"Nota Conjunta: MS, Conass, Conasems e OPAS instituem Gabinete de Crise para enfrentamento da Covid-19 https://t.co/vtzRj4mr5H",,WordPress.com
New York City,105995,36,0,True,2020-05-18 15:19:21,en,RT @NdouraStou: It has been a pleasure talking to a magazine as prestigious as Sports Illustrated @SInow Thank you @DorothyJGentry 👍🏾 @Dall…,,TweetDeck
"Banyuwangi, Indonesia",920,218,0,False,2020-05-18 15:52:52,in,"RT @ezash: Selama WFH dan Covid ini belom buka2 email buat rekrut karyawan lagi

Begitu iseng ngecek hari ini.... menyeramkan 😂 https://t.c…",,Twitter for Android
M74 galaxy,20470,10169,0,False,2020-05-18 04:15:46,en,"RT @encouragingRD: your summer body is the one that quarantined to flatten the curve, the one that fed a community, the one on the frontlin…",,Twitter for Android
"Australian Capital Territory, ",346,310,0,False,2020-05-18 12:08:58,en,"RT @AzamJamil53: More people die from heart attacks, diabetes, cancer, strokes and pollen but we don't shut the country down ....Chief Just…",,Twitter for Android
,1,497,0,False,2020-05-18 12:12:01,en,"RT @VanDhanSeVikas: STOP COVID-19, NOT WORK
𝐁𝐫𝐞𝐚𝐤 𝐭𝐡𝐞 𝐜𝐡𝐚𝐢𝐧 𝐨𝐟 𝐭𝐫𝐚𝐧𝐬𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐨𝐟 𝐂𝐎𝐕𝐈𝐃-𝟏𝟗
Things you need to know about home quarantine for C…",,Twitter for Android
"Atlanta, GA",242,75828,0,False,2020-05-18 00:15:19,en,RT @DilanTheVillain: i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,,Twitter for iPhone
"California, USA",91,689,0,False,2020-05-18 22:57:10,en,"RT @BenIrvineAuthor: 85% of Swedes live in cities, just like in the UK, but unlike us sensible scared Brits those crazy Swedes allowed the…",,Twitter for iPad
"Glasgow, Scotland",119,306,0,False,2020-05-18 09:07:57,en,RT @BBCWorld: Cambodia 'virus-free' after only remaining Covid-19 patient treated and released from hospital https://t.co/HBNFyLI3Zi https:…,,Twitter for Android
Port Harcourt,1073,1625,0,False,2020-05-18 16:45:16,en,"RT @FemAdesina: No presidential broadcast on COVID-19 updates today. None was planned. Rather, the Presidential Task Force will during its…",,Twitter for Android
"Tongva Land, California",1000,11,0,False,2020-05-18 16:29:19,en,"RT @shrimpbinch: conservatives when you mention covid-19: I refuse to live in fear!!!!

conservatives when you mention immigrants: they are…",,Twitter for Android
,77,330,0,False,2020-05-18 16:14:06,es,"RT @SilvanaCastagn5: Quién alucinó que Covid milagrosamente convertiría Loayza, Almenara, Rebagliati entre otros en hospitales de primer ni…",,Twitter for Android
,436,938,0,False,2020-05-18 00:13:59,en,RT @MollyJongFast: This is delicious  https://t.co/6JxWH7xkDE,,Twitter for Android
Taehyungist,216,0,0,False,2020-05-18 06:08:51,in,"@hismoonchilds Karna disana juga gaada perintah lockdown kan yaa jadi semuanya masih buka2 aja dan jeka juga datengnya seminggu sebelum covid 2.0, salahnya cuman jk gak social distancing itu aja sih..",,Twitter for Android
"San Francisco, CA",19285,0,0,True,2020-05-18 00:30:30,en,@bethlurvey Flyers are already available. Please see: https://t.co/zNcbT1Ztt6 ^JT,,Buffer
"Guadalajara, Jalisco",186622,19,256,True,2020-05-18 13:48:04,es,"Con un protocolo muy bien establecido, y compartiendo fotografías y videos a los medios de comunicación, así Chivas realiza a sus jugadores, exámenes clínicos para detectar cualquier síntoma por Covid-19  @TUDNUSA @TudnRadio @TUDNMEX https://t.co/Kz24YBWGSU",,Twitter for iPhone
Yogyakarta,59,1,0,False,2020-05-18 03:16:25,in,"RT @nrhakim: Bingung usaha macet karena covid? 

Tetap berpenghasilan dari rumah? Onlinekan usahamu dengan website klik https://t.co/1qJiu6…",,Twitter for Android
,53,75828,0,False,2020-05-18 07:38:12,en,RT @DilanTheVillain: i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,,Twitter for Android
Ireland,298,11715,0,False,2020-05-18 10:08:30,en,RT @TheEconomist: Schools had reopened and restaurants were becoming busy again https://t.co/QmiCUCCcw8,,Twitter for iPad
Here...!,145,65,0,False,2020-05-18 01:39:38,fr,RT @GazetteHaiti: FLASH:- #covid 19 attaque la presse. Le PDG de Radio Télé Ginen Lucien Borges testé positif. Souffrant de fièvre et de pr…,['covid'],Twitter for iPhone
Mitti,1369,40,0,False,2020-05-18 19:20:34,en,"RT @KhaledBeydoun: One of US's largest Muslim communities - Dearborn, Michigan - prepare food for doctors, nurses on the COVID front lines…",,Twitter Web App
,32,9425,0,False,2020-05-18 21:17:30,in,RT @imanlagi: “Semoga covid naintin segera kita kalahiiiiiin” #Rekreasi  https://t.co/4V9Fbqp8Xw,['Rekreasi'],Twitter for iPhone
,43,20,0,False,2020-05-18 01:27:00,ro,RT @meua_migo: COVID-19 O FILME PARTE 1 https://t.co/R9wgtw6q29,,Twitter Web App
084,339,728,0,False,2020-05-18 16:00:38,pt,"RT @LetciaMrqs: 127 países vão receber os testes de Covid-19. 
e o Brasil? fim da fila!
Por culpa de quem? Do Bolsonaro, o cara no qual vcs…",,Twitter for iPhone
,150,37,0,False,2020-05-18 12:34:28,es,"RT @SENIAT_Oficial: Seguimos trabajando por la economía  Nacional, la fuerza laboral SENIAT hace un llamado al pueblo a la obediencia  y so…",,Twitter for Android
"São Paulo, Brésil",2446,0,1,False,2020-05-18 18:59:18,ro,@ananias_1979 Monitora Covid,,Twitter Web App
Cuajimalpa de Morelos,1640,34,0,False,2020-05-18 17:04:04,es,"RT @LdaCantinas: ¿Población de riesgo? Entre enfermedades previas y desigualdades sociales, los números indican que en México más jóvenes q…",,Twitter for iPhone
,166,34,0,False,2020-05-18 12:53:23,en,"RT @Stop_The_EU: The globalist community now clearly surfacing in defiance of the democratically elected, from Barack Obama criticising the…",,Twitter for iPhone
"Chennai, India",6525733,6,69,True,2020-05-18 14:00:26,en,"31 more COVID-19 positive cases detected in Bihar taking the total number to 1423.  People diagnosed with virus hail
from  State's Madhubani, Bhojpur, Kaimur, Saran, Muzaffarpur, Vaishali, Sheohar, Supaul and Katihar districts, reports @AmarnathTewary 
#Bihar #COVID19India","['Bihar', 'COVID19India']",TweetDeck
United States,300,0,0,False,2020-05-18 18:40:33,en,"@JaniceDean It’s horrifying to watch NY Governor Cuomo dismiss the deaths of elderly nursing home residents in NYS because of COVID-19 as inevitable, rejecting any responsibility for causing their deaths because of his poor judgment. This means he considers those victims as expendable. Sorry",,Twitter for iPhone
Michigan,590,1,0,False,2020-05-18 08:25:31,en,"RT @mimfgnews: COVID-19 impact on Fragrance Wax Melts Market Driver Analysis , Material Outlook ...… https://t.co/n9alzo23C6 #manufacturing…",['manufacturing'],dlvr.it
"Melbourne, Victoria, Australia",4175,7,15,False,2020-05-18 03:25:20,en,The @vicgovau #socialhousing package is a much needed  welcome first step to get tradies working and run down social housing repaired.  We’ve shown we can flatten the Covid-19 curve and we can flatten a rising rate of homelessness. Let’s get to Melbourne Zero: No homelessness.,['socialhousing'],Twitter Web App
,172,263,0,False,2020-05-18 04:44:09,en,"RT @Omkar_Raii: The #AI-powered disinfectant chamber developed by CuproHealthTech, a startup incubated at @IITKanpur, to automatically sani…",['AI'],Twitter Web App
,1088,2,0,False,2020-05-18 08:23:53,en,RT @TODAYonline: China–US blame game hampers Covid-19 response https://t.co/DqsVpxgOW8 https://t.co/PuACA5qi99,,Twitter for Android
