user_location,user_followers,retweet_count,favorite_count,user_verified,date,lang,text,hashtags,source
"Temecula, CA",29,0,1,False,2020-07-06 14:53:18,en,@BenMandelker My cousin’s lungs during his 28 day battle in the hospital with Covid! Oh yes he was on a ventilator. Oh and he is only 35.  No underlying conditions. Come on people! Please don’t be selfish! https://t.co/unxpGX2I7v,,Twitter for iPhone
,1369,23042,0,False,2020-07-06 14:46:39,en,RT @ace_boogie05: I pray COVID doesnt steal any of my ppl from me 😔,,Twitter for iPhone
"iPhone: 41.304226,-95.899574",48,0,0,False,2020-07-06 15:02:08,en,@realDonaldTrump COVID DEATHS HAVE HIT AN ALL TIME HIGH!!!  IDIOT,,Twitter Web App
,238,18,0,False,2020-07-06 10:52:09,en,"RT @thehill: Trump wants schools to reopen, challenged on 'harmless' COVID-19 remark https://t.co/6j0Y2lOLAC https://t.co/U87ww397Il",,News Test Bot
"Chicago, IL",75,0,0,False,2020-07-06 13:53:47,en,@realDonaldTrump Highest unemployment since the Great Depression. All time high COVID cases. All time high disgust of the sitting president. Unprecedented increase in hate crimes by supremacists. For the first time in this nations history we face isolationism. #TrumpIsLosing #25thAmendment,"['TrumpIsLosing', '25thAmendment']",Twitter for iPhone
,869,3,0,False,2020-07-06 12:09:27,fr,"RT @GI_Senegal: En raison de la pandémie de Covid-19, la cérémonie prévue pour la remise du @HG_ArtAward 2020 a été annulée. Les fonds rest…",,DakarBot
UK London ,705,3,0,False,2020-07-06 05:49:05,en,RT @MotorImpairment: STROKE: COVID 19 is an independent risk factor for ischaemic stroke https://t.co/Xy8A7ITSEj,,Twitter for iPad
Shimla 🌨️,254,547,0,False,2020-07-06 05:17:07,en,"RT @smitaprakash: ""it would be nightmarish scenario for Beijing to ratchet up tensions &amp; further alienate New Delhi in the face of worsenin…",,Twitter Web App
"Columbus, OH",237,156171,0,False,2020-07-06 03:22:48,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for iPhone
"West Midlands, England",64,52709,0,False,2020-07-06 15:39:07,en,"RT @Public_Citizen: BREAKING: Gilead is charging $3,000+ for its COVID drug, remdesivir.
 
Taxpayers spent $70,000,000 to develop this drug…",,Twitter for Android
,5580,2728,0,False,2020-07-06 12:21:42,en,"RT @robbystarbuck: 24 states have Democrat Governors
26 states have Republican Governors

Out of 132,568 COVID deaths:

• 94,700 occurred i…",,Twitter for Android
Gurgaon,656,3,0,False,2020-07-06 15:42:11,en,"RT @daljeet1954: Totally agree Mr Chawla @PrabhuChawla , 6 lakhs, 7 lakh covid cases puts immense pressure on an ordinary citizen to the ex…",,Twitter for Android
"Madison, WI",445,5131,0,False,2020-07-06 20:42:56,en,RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an…,,Twitter for iPad
,4200,35,69,False,2020-07-06 20:43:02,en,"Part of @InPlainSightMap artist and activist project against immigrant detention in USA. 80 artists sky typed messages over the 4th of July weekend. My message reads ""Carlos Enersto Escobar Mejia"" He was the first person to die from Covid 19 in ICE detention. https://t.co/cvzZfK9p0U",,Twitter Web App
"Nairobi, Kenya",191,209,0,False,2020-07-06 10:06:57,en,"RT @BBCAfrica: As coronavirus cases continue to be on the rise, in some countries, people still don't believe the pandemic is real. 

BBC A…",,Twitter Web App
Edinburgh,122,2,0,False,2020-07-06 20:43:08,en,"RT @DrewDudleyLab: Tissue-specific tolerance in fatal Covid-19 | medRxiv. Nice study from my good friend, and favorite Scot, Chris Lucas.…",,Twitter Web App
,372,1847,0,False,2020-07-06 20:40:04,pt,RT @jairbolsonaro: 4- Capacidade de testagem RT-PCR para Covid-19 na Rede Nacional de Laboratórios de Saúde Pública aumentou 869% desde o i…,,Twitter for iPhone
"Hampton Roads, VA",1570,8945,0,True,2020-07-06 03:54:42,en,"RT @BeauWillimon: Today is @realDonaldTrump’s 257th golf outing. 

That is more than 1 out of 5 days as president. 

Approximate cost to ta…",,Twitter for iPhone
Bogotá,17445,1617,0,False,2020-07-06 22:41:25,es,"RT @MinSaludCol: #ReporteCOVID19 🦠 Para este 6 de julio:

2.489 recuperados
3.171 nuevos casos
146 fallecidos
20.459 muestras procesadas

P…",['ReporteCOVID19'],Twitter for Android
,1996,19,0,False,2020-07-06 16:00:11,en,"RT @ginaschroeder__: if anyone knows some named tim who recently got tested for covid at central jersey urgent care, let him know he’s nega…",,Twitter for iPhone
rapline enthusiast,3645,2770,0,False,2020-07-06 06:09:11,en,"RT @LeratoMannya: People are testing positive for covid and not disclosing to anybody, then continuing with life as normal, going to stores…",,Twitter for iPhone
,70,721,0,False,2020-07-06 09:47:11,en,RT @derrynareushaw: how are 13 uk universities gonna go bust if they don’t get a bailout when they’re making students pay their full tuitio…,,Twitter for iPhone
"Based in Cary, NC",273,441,0,False,2020-07-06 15:12:44,en,"RT @ashishkjha: Data on mask policies keeps getting better

Different German cities implemented mask laws at different times, setting up na…",,Twitter for iPad
neverland ,238,0,0,False,2020-07-06 01:43:22,en,We’re never going to get Names now they’ll kill her by tomorrow and say It was covid https://t.co/zpcE2h9mb2,,Twitter for iPhone
,347,97,0,False,2020-07-06 04:05:00,en,RT @mrbcyber: Coronavirus: Former MI6 boss says theory COVID-19 came from Wuhan lab must not be dismissed as conspiracy https://t.co/ecQ5vz…,,Twitter Web App
,321,2,0,False,2020-07-06 17:33:54,en,"RT @ArtsatOFS: #LightitinRed
Thanks to the support  of BGProductions, we will be lighting up our George Street windows in red tonight to sh…",['LightitinRed'],Twitter for iPhone
,1024,0,0,False,2020-07-06 12:50:45,en,A deeply personal &amp; reflective piece by @cghwatts about the political use of fear during covid and otherwise... and how we might harness that for the better https://t.co/NrUncazqli @3QD https://t.co/nSoKgRrxmW,,Twitter Web App
"Oviedo, España, San Fernando, ",825,15,0,False,2020-07-06 08:24:47,es,RT @AitorBouza: Os que máis criticaron a Fernando Simón e Salvador Illa durante toda a crise do COVID-19 agora que teñen que tomar decisión…,,Twitter for Android
"Jl. RTA Milono Km 2,5 Palangka",5215,0,0,False,2020-07-06 13:05:45,in,Polisi imbau warga tak ada lagi ambil paksa jenazah COVID-19 https://t.co/TFdlIZnFk6,,Twitter Web App
"Mexico, DF",309,1,0,False,2020-07-06 00:31:16,en,"RT @ericpg: Si el COVID es aéreo..prepárense:
”If airborne transmission is a..factor..the consequences..will be significant. Masks may be n…",,Twitter for iPhone
Ελλάς,58,2,0,False,2020-07-06 07:54:01,en,"RT @NEWMETRO_EU: Education for #future generations: the impact of COVID-19
Stopping could be what the #industry needed to rethink how we ed…","['future', 'industry']",Twitter Web App
"Cleveland, OH",41,3092,0,False,2020-07-06 02:31:51,en,RT @JamilSmith: We knew that COVID-19 hit black and Latino populations disproportionately. But new data made available after @nytimes sued…,,Twitter for iPhone
,344,97275,0,False,2020-07-06 10:21:03,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter for iPhone
"Corpus Christi, Tx",880,0,0,False,2020-07-06 00:28:09,en,‘We Are In Trouble’: Former Trump Advisors Raises Alarm Bells About Covid-19 Response https://t.co/A5YVBQ8NSh,,Twitter Web App
,493,0,0,False,2020-07-06 17:39:51,en,Apparently COVID the way the several players are testing positive https://t.co/vEHviycoqC,,Twitter for iPhone
"DKI Jakarta, Indonesia",2227,172,0,False,2020-07-06 14:56:09,in,"RT @aik_arif: Jawa Barat halo... kenapa tidak transparan dg jumlah kematian terkait Covid-19? Data tgl 3 Juli,  korban meninggal dg protoko…",,Twitter for Android
,567,33100,0,False,2020-07-06 21:36:03,en,RT @JulianCastro: ICE is now trying to deport students enrolled in colleges and universities that are teaching exclusively online due to CO…,,Twitter for iPhone
"Cincinnati, OH",103,2,0,False,2020-07-06 23:54:39,en,"RT @BlazngChronicle: Cannabis Subscription Boxes are the future of the marijuana market. Especially in the age of COVID-19. 
https://t.co/8…",,Twitter for iPhone
"New Delhi, India",178,3109,0,False,2020-07-06 06:16:59,en,RT @anandmahindra: Indeed something uplifting about this video Manoj. Perhaps in a post-Covid world we’ll all place greater value on the si…,,Twitter Web App
,17,1925,0,False,2020-07-06 04:28:43,en,"RT @KapilSibal: Unscientific gaffes :

ICMR claim : COVID 19 vaccine by August 15 

Mahabharat over in 18 days ; wait 21 days and this war…",,Twitter for iPad
,621,601,0,False,2020-07-06 08:05:47,en,"RT @simondolan: FOI request:

""Of the people who have been recorded as dying in hospital from COVID this year, how many of them caught COVI…",,Twitter Web App
"Colorado, USA",111,6571,0,False,2020-07-06 13:08:29,en,"RT @ASlavitt: COVID Update July 5: Trump wants Americans to risk their health &amp; get back to work to save the economy &amp; reelection.

My resp…",,Twitter for iPhone
,54,3111,0,False,2020-07-06 13:31:26,en,"RT @mmpadellan: @realDonaldTrump @BubbaWallace Has Donald trump apologized to any of the families of 130,000 people who died unnecessarily…",,Twitter Web App
 London,4660,1,0,False,2020-07-06 06:48:42,en,"RT @THKONP: @mulberrybush @TimMorton2 During Covid - testing, tracing, PPE procurement all significant failures down to private sector. A m…",,Twitter for iPad
,169,991,0,False,2020-07-06 16:36:17,en,RT @HKrassenstein: @realDonaldTrump I'm old enough to remember when Trump took China's word for it when they said they had COVID under cont…,,Twitter for Android
Global ,2480,3,0,False,2020-07-06 21:26:00,en,RT @AssocOfTAs: Teaching artists are the bedrock of #artsed. Raise the visibility of these essential workers &amp; celebrate the excellence and…,['artsed'],Twitter Web App
El Salvador,498,33,0,False,2020-07-06 21:41:20,es,"RT @mariojaviersv: Hermana de oficial de la PNC que murió hoy en el ISSS Santa Ana, afirma que no es cierto que su muerte sea por COVID-19.…",,Twitter Web App
"Illinois, USA",3332,26714,0,False,2020-07-06 00:20:32,en,"RT @SenSchumer: What Senate Republicans BLOCKED last week

—Rental assistance
—Food assistance
—Funding for COVID testing &amp; tracing
—Protec…",,Twitter for Android
"Somewhere, out there 🎶",1817,510,0,False,2020-07-06 00:43:59,en,RT @SarahBCalif: @keithboykin So the WH new strategy of “Learn to live with COVID” is really “Let the people die of COVID.”,,Twitter for Android
Nairobi. Winnipeg,3432,5,0,False,2020-07-06 01:33:37,en,"RT @StandSaga: Thank you @LukoyeAtwoli for highlighting the much ignored mental health impact of gambling, and why the scrapping of additio…",,Twitter Web App
,85,4038,0,False,2020-07-06 06:33:18,en,"RT @chipfranklin: My 98 yr old mom died today. Her name was Ann. She was still razor sharp. Covid kept us apart, but yesterday I sang to he…",,Twitter for iPhone
,19,12440,0,False,2020-07-06 17:28:01,en,"RT @BGrueskin: When someone writes the ultimate history of how the government handled COVID, I hope they’ll include this dialogue https://t…",,Twitter for iPhone
"Brattleboro, VT",722,97275,0,False,2020-07-06 04:44:36,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter Web App
Memphis TN ,6056,156171,0,False,2020-07-06 00:51:34,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for iPhone
BYT/HTX,859,23042,0,False,2020-07-06 13:39:04,en,RT @ace_boogie05: I pray COVID doesnt steal any of my ppl from me 😔,,Twitter for iPhone
,167,93,0,False,2020-07-06 01:03:21,es,"RT @JaimeRdzNL: En Nuevo León estamos conscientes del daño a la economía familiar que ha causado el COVID-19, es por esto que el cobro de i…",,Twitter for iPhone
Venezuela,306,90,0,False,2020-07-06 15:02:08,en,"RT @CancilleriaVE: #NEWS | Venezuela registers 419 new COVID-19 cases in last 24 hours

#CuarentenaRadicalPreventiva https://t.co/mg3J3DX9fC","['NEWS', 'CuarentenaRadicalPreventiva']",Twitter for Android
22,609,3518,0,False,2020-07-06 17:24:33,en,"RT @BappityBoopity: First COVID-19, then an Ebola scare and now a case of the bubonic plague/Black Death? Throw the whole year away please.…",,Twitter for iPhone
MoCo,33,97275,0,False,2020-07-06 15:20:00,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter Web App
"Barasat, India",353,3448,0,False,2020-07-06 14:18:57,en,"RT @sambitswaraj: Donated Plasma today after blessings of @BJP4India National President Sh @JPNadda Ji.
PM Sh @narendramodi Ji has given us…",,Twitter for Android
,187,156171,0,False,2020-07-06 02:17:10,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for iPhone
New Orleans,1527,933,0,False,2020-07-06 14:41:36,en,RT @ScottGottliebMD: This is a huge addition to the Covid fight. This rapid point of care system is accurate and has an enormous installed…,,Twitter for iPhone
"Chandigarh, India",1332,0,0,False,2020-07-06 08:37:22,en,"News updates from Hindustan Times: 'No need to panic', says Delhi CM as Covid-19...
https://t.co/6NtuduDVzu
Here are today’s top news, analysis and opinion. Know all about the latest news and other news updates from Hindustan Times. https://t.co/Bha8C7FRCU",,IFTTT
,295,97275,0,False,2020-07-06 05:51:50,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter for iPhone
Venezuela,773,78,0,False,2020-07-06 13:42:03,es,RT @Mippcivzla: #NotiMippCI 📰🗞| Laboratorios Miranda produce alcohol antiséptico para combatir Covid-19 en el país. Lea más ⏩ https://t.co/…,['NotiMippCI'],Twitter for Android
Cali⛅,651,70561,0,False,2020-07-06 06:58:39,en,RT @wspieler: lmaoooooooo boy they bout to do it https://t.co/7LXkWbbipx,,Twitter for iPhone
Maracay,353,397,0,False,2020-07-06 00:53:07,es,RT @LuisCarlos: La @opsoms @OCHA_Venezuela y el resto de los actores que supervisan la salud en Venezuela deben frenar el uso de recursos p…,,Twitter for Android
"Magetan, Jawa Timur.",4936,1,0,False,2020-07-06 13:04:21,in,RT @Pusdalops_mgt: Selamat Malam Sahabat tangguh berikut mimin sampaikan update perkembangan covid-19 per 6 Juli 2020 di Kabupaten Magetan…,,Mobile Web (M2)
New York city,194,13381,0,False,2020-07-06 23:37:27,en,"RT @MiaFarrow: My daughter is 25 yrs old. She survived covid but after hospitalization and some very diffcult weeks. Her husband, 25, had m…",,Twitter for Android
"New York, NY",5202,0,0,False,2020-07-06 15:39:11,en,Anixa and OntoChem identify potential COVID-19 candidate $ANIX https://t.co/toQcVBPWF2,,Newsfilter.io
Planeta Tierra,357,1180,0,False,2020-07-06 13:55:49,es,"RT @GlodeJo07: 30 mil muertes por covid en México con todo y “curva aplanada” y “preparación de 3 meses antes”.

Y ya, ése es todo el tuit",,Twitter for Android
"Keaau, HI",904,0,1,False,2020-07-06 04:02:58,en,"@Docsociology4 Not afraid of a virus? That there is some dumbass shit. 

My daughter is an ICU nurse who deals only with COVID-19 patients. “They are all on ventilators,” she told me a few days ago, “very, very sick. Many are dying.”

This is what she sees every day.

Wear a mask!",,Twitter for iPhone
,259,0,0,False,2020-07-06 22:56:44,en,"@odalycious @lexi4prez America is also having poverty problems, and that’s a country that has stolen trillions in labor and resources from other countries yet still can’t feed its own citizens. We’ve also had hundreds of thousands of covid deaths when communist countries aren’t",,Twitter for iPhone
,667,47594,0,False,2020-07-06 19:27:36,en,RT @ajbends: We’re losing the fight to COVID. Everybody is jobless. Our President is a fascist. Nazis are in our streets. Police are openly…,,Twitter for iPhone
,0,0,0,False,2020-07-06 06:20:52,en,@GaryBarlow hi gary as a suggestion can you not use football ground for live closed door concerts as this could get the music industry rolling again and supporting some football ground suffering financially with tv rights and covid 19 is harder  to spread outdoors?,,Twitter for Android
Cardiff,1942,8,14,False,2020-07-06 09:46:08,en,"COVID-19 Update 6th July

https://t.co/TLD0zHjnmk",,Twitter Web App
"Orlando, FL",1514,1175,0,False,2020-07-06 23:28:20,en,"RT @HKrassenstein: @realDonaldTrump First of all, Joe Biden has not made a single comment saying he doesn't want to open schools in the fal…",,Twitter for Android
Cambridge 02138,1775,1,0,False,2020-07-06 12:53:56,en,"RT @themainemag: Since its founding in 1912, @LLBean  has operated in amidst the Spanish Flu; two world wars, as well as the Vietnam and Ko…",,Twitter Web App
,51,122585,0,False,2020-07-06 15:10:18,en,RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?,,Twitter for Android
ATL,189,4651,0,False,2020-07-06 02:07:01,en,RT @harto: I'm so tired of people acting like COVID-19 is over when it is actively getting worse.,,Twitter for iPhone
"bangerville, MI",341,0,1,False,2020-07-06 19:13:04,en,@shawnabrandttt @Deanithh @Tessa_182 I miss all of you so FUCKING MUCH UGHHHH fuck covid for keeping us apart,,Twitter for Android
,33,0,4,False,2020-07-06 07:17:24,en,@SABRSkeptic @jellegood @DebbieTrout27 You wanna know helps limit the spread? Real testing and not contaminated testing and counting non covid related deaths because they were positive. If we were just honest with each other it’d be a lot easier wouldn’t it?,,Twitter for iPhone
California,998,47594,0,False,2020-07-06 02:44:41,en,RT @ajbends: We’re losing the fight to COVID. Everybody is jobless. Our President is a fascist. Nazis are in our streets. Police are openly…,,Twitter for iPhone
"Hudson Highlands, NY, USA",88398,0,1,True,2020-07-06 18:19:17,en,"Just noticing this @ClimateDepot tweet hailing Wisconsin's ebbing #covid19 challenge came at the precise low point before something else happened. https://t.co/hdkOAz9Pc2 As Marc says, ""We shall see."" Here's hoping it drops again for good. https://t.co/hP9RI4fyjL https://t.co/ZG7z776aR2",['covid19'],Twitter Web App
"Florida, USA",168,3256,0,False,2020-07-06 01:34:38,en,RT @davidhogg111: Where are people that getting evicted this month because they don’t have a job due to covid supposed to go?,,Twitter Web App
,574,5584,0,False,2020-07-06 12:55:11,tl,RT @ronnrobby: Yes GMA?? Todo sisi sa tao na pasaway kaya tumataas ang COVID cases?? Walang pagpuna sa kakulangan ng Gobyerno?? Pinagtatang…,,Twitter for iPad
Barking & Dagenham,1553,0,0,False,2020-07-06 14:39:10,en,"As the 'new normal' begins to emerge coming out of COVID-19 lockdown; see the latest guidance from the government and what that might mean for you
https://t.co/blXpUpRnS2",,Twitter Web App
,1867,0,2,False,2020-07-06 16:05:53,en,@EyesOnQ @2013Boodicca Great news though! Covid cures the flu!! https://t.co/jKA9CuSgwY,,Twitter Web App
"Fort Worth, TX",218,153,0,False,2020-07-06 02:50:27,en,RT @wfaa: Here's how the spread of COVID-19 has looked in Texas since tracking began in March. https://t.co/nGNZzPBOnk,,Twitter for Android
India,1786,12,0,False,2020-07-06 06:23:31,en,RT @republic: Australia shuts state border for the first time in 100 years amid surge in COVID-19 cases https://t.co/YyXlp7Z1Uc,,Twitter for Android
,360,32,0,False,2020-07-06 18:40:03,es,RT @acidoenponche: tengo síntomas poscovid desde antes de que existiera el covid 19,,Twitter for iPhone
"Boston, MA",170,0,0,False,2020-07-06 17:21:43,en,Imaging being charged 50k to take a covid test every 3 days and risk your life for your education. Ahhhh America is so great.,,Twitter for iPhone
L. A.,356,0,0,False,2020-07-06 08:15:51,en,"A video to watch and save. Covid Virus.
https://t.co/bh24K1anv3",,Twitter for Android
,240,167,0,False,2020-07-06 03:14:59,en,RT @_eddieperez: Lost a family member today due to COVID-19. I really hope no one has to wait for a loved one to get infected to realize ho…,,Twitter for iPhone
,1090,0,0,False,2020-07-06 14:18:18,en,"@WajahatAli Give it two more weeks then watch the COVID-19 cases explode everywhere trump holds his sickening self glorification, ego assuagement re-election rallies! By now this’s tragically predictable. IMO trump contracting COVID-19 IS the only thing that will stop him. His enablers won’t",,Twitter for iPhone
West Chester PA ,62,0,9,False,2020-07-06 18:07:02,en,"@anthony_hout @ChrisJZullo @realDonaldTrump We already are a socialists country... how do u think the government pays for things like bail outs for farmers, COVID stimulus checks, and funding for states like Bama &amp; Miss w/ bum-ass economies???",,Twitter for iPhone
,20,3696,0,False,2020-07-06 00:53:00,es,"RT @Navegaciones: El elevado índice de letalidad por covid-19 en México es  culpa de Coca-Cola, Sabritas, Bimbo, Pepsico y demás, que han h…",,Twitter for Android
,182,97275,0,False,2020-07-06 03:28:49,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter for Android
"New York, USA",228,414,0,False,2020-07-06 17:27:46,en,RT @GovMurphy: IMPORTANT: Our rate of transmission – the rate at which #COVID19 spreads from one person to another – exceeds 1.0 for the FI…,['COVID19'],Twitter for iPhone
london,2824,325,0,False,2020-07-06 06:36:01,en,"RT @AsYouNotWish: The bodies of two Hizbul Mujahideen terrorists, Abu Okasha and Hilal Ahmad who were killed in an encounter on Saturday we…",,Twitter for Android
http://ko-fi.com/0BrainCell,769,128,0,False,2020-07-06 13:23:23,en,"RT @reporterchris: If a player tests positive for COVID-19 or develops symptoms in either Phase 3 and 4, teams are not permitted to share t…",,Twitter Web App
Tx,1080,23042,0,False,2020-07-06 17:27:14,en,RT @ace_boogie05: I pray COVID doesnt steal any of my ppl from me 😔,,Twitter for iPhone
,2,6835,0,False,2020-07-06 19:10:08,es,RT @juanLR_r: Que retransmitan en directo en TVE la exhumación de Franco y no el funeral en La Almudena por las víctimas del covid refleja…,,Twitter for Android
Malaysia,51,5596,0,False,2020-07-06 12:15:55,in,RT @MKNJPM: “Dokumentari Al Jazeera bertajuk ‘Locked Up in Malaysia's Lockdown’ yang mendakwa terdapat isu perkauman dalam mengendalikan Co…,,Twitter for Android
"DKI Jakarta, Indonesia",1193,1,3,False,2020-07-06 15:42:15,in,"https://t.co/lnNWZL7WeA
Kasus positif virus Corona (COVID-19) di Jawa Tengah (Jateng) update Senin 6 Juli 2020 mencapai 4.961 kasus. Sebanyak 2.425 di antaranya dinyatakan sembuh.",,Twitter for Android
,280,156171,0,False,2020-07-06 13:17:00,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for Android
,6,93,0,False,2020-07-06 04:08:37,hi,RT @ravindersoni202: Covid-19 महामारी की स्तिथि में आप परीक्षाएं करवाकर हमारी जान जोखिम में नहीं डाल सकते अत आपसे निम्र निवेदन है की जल्द…,,Twitter for Android
,1060,122585,0,False,2020-07-06 14:52:41,en,RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?,,Twitter for Android
"South Carolina, USA",1475,4,0,False,2020-07-06 04:00:58,en,"RT @Marshall__Law13: Lack of taste is a symptom of Covid, you should get checked out",,Twitter for iPhone
California: LA and Sonoma,3814,0,1,True,2020-07-06 19:05:24,en,@ChrisCarfizzi @realDonaldTrump better fix the heating and cooling systems in those schools before they open because what's in there now is not going to keep covid out. should be a must! https://t.co/VPa7nCxjE9,,Twitter Web App
NYC,253,8386,0,False,2020-07-06 21:34:42,en,"RT @SenSchumer: What Senate GOP blocked last week

❌Rental assistance
❌Food assistance
❌Funding for COVID testing &amp; tracing
❌Protections fo…",,Twitter Web App
,31,191,0,False,2020-07-06 11:20:51,en,"RT @ninjapapercow: re: LHL's lunchtime rally, on the opposition: “They show no recognition that we are facing the crisis of a generation. T…",,Twitter for iPhone
,220,1,1,False,2020-07-06 11:02:36,in,"Heyyy jangan lupa pakai mask tau bila keluar, covid 19 masih ada. Mask korang dah habis? Orite boleh dapatkan sekarangg 🙆😍 https://t.co/x7muIVPNdl",,Twitter for Android
"Tupelo, MS",13705,554,0,False,2020-07-06 21:11:03,en,"RT @mel_faith1: AOC blowing possible COVID-19 bubbles at a little girls ice cream cone that she’ll be licking. 

Smooth move 👍🏼🤦🏻‍♀️ https:…",,Twitter for iPhone
,38,156171,0,False,2020-07-06 00:44:49,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for iPhone
Salem-Godric's Hollow,271,1,0,False,2020-07-06 09:41:06,in,"Halo syemuanyaaa. Apakabar dunia? 
Sudah gilakah? Atau sudah lebih normal di masa2 Covid Rennaisance ini? 

Bubun ada pengumuman nih. 

Projek Sewindu NIH udah hampir rampung!! Benar! Akhirnya ada karya lagi, em!",,Twitter for Android
,87,165,0,False,2020-07-06 23:22:32,en,RT @EvilMopacATX: Here's y'all's breath when you EXHALE on one of the 4 cold days a year in Austin. Not cough or sneeze--exhale. It's still…,,Twitter for Android
"Atlanta, GA",443,33100,0,False,2020-07-06 22:37:11,en,RT @JulianCastro: ICE is now trying to deport students enrolled in colleges and universities that are teaching exclusively online due to CO…,,Twitter for iPhone
,1838,2960,0,False,2020-07-06 04:53:54,es,RT @SergioSarmiento: Se molesta AMLO con los medios que reportan que México tiene más muertos por covid que España y Francia. Afirma que en…,,Twitter Web App
"Las Vegas, NV",2564,1,0,False,2020-07-06 10:46:57,en,RT @vineeofficiale: First world countries will be able to contain this Covid then 3rd world countries tubaki na curfews then slowly slowly…,,Twitter Web App
New England,127,97275,0,False,2020-07-06 04:59:00,en,"RT @EM_RESUS: Hi, ER Doc here.

If you think wearing a piece of cloth makes it “hard to breathe”, then trust me you do NOT want COVID-19.",,Twitter Web App
"Salt Lake City, UT",2917,3,0,False,2020-07-06 01:21:35,en,RT @johns9986: @wajj2020 @AdamCC75 @realDonaldTrump Shucks hoping he caught Covid from @kimguilfoyle !,,Twitter Web App
Back at the Hall of Justice,285,1023,0,False,2020-07-06 04:21:52,en,RT @QueerXiChisme: Cuz Eric Garcetti wanted to punish BLM protestors by shutting down testing sites and making them into jail processing ce…,,Twitter for iPad
Birmingham,3363,3,0,False,2020-07-06 18:23:44,en,"RT @Edwardmossphoto: I've been taking a few pictures for NHS Blood and Transfusion during the past few months, mainly covering the use of b…",,Twitter for Android
INDIA,387,6,0,False,2020-07-06 12:47:51,en,RT @TelanganaToday: Telangana BJP demands more beds in Covid Hospital https://t.co/yafv0T5Whm,,Twitter for Android
near you,88,156171,0,False,2020-07-06 06:39:28,en,RT @CoachJustice10: What COVID and Racism have in common: People don't believe they exists if they haven't been affected personally.,,Twitter for Android
"Maceió, Alagoas, Brasil",23763,0,0,False,2020-07-06 20:27:47,pt,Covid-19: Alagoas tem mais de 40 mil pessoas infectadas e número de óbitos chega a 1.172 #cadaminuto https://t.co/7uK4eav87M,['cadaminuto'],CadaMinuto
,190,1,1,False,2020-07-06 21:57:00,es,"@1pantonio @LETICIA777 @RAFIFIU76 @SOSsalchichas @Perrosenlacalle @por_perros @PrrosPerdidosMX @FCF_mx @PerdiDogsMx @APAMDif @HuesitosDF @DOGIN_HOOD @da_dolores @_PatriciaAnaya @OMEYOCANAC @RescateAnimal @lawera33 @EscuadronSalchi @Plu2Desampara2 @MarianimaLOVERS @IvanNavaMx Creo que mucha gente se está aprovechando de esto para abandonar a sus amigos de cuatro patas y no se vale, desde un inicio se explicó claramente que ni perros ni gatos son transmisores de COVID. Que no sean malos y no los abandonen por favor, cuenta con mi RT.",,Twitter for iPhone
,8,0,0,False,2020-07-06 21:06:51,en,When you realize covid is 19 so it can’t legally touch you https://t.co/jk7Wsfk32o,,Twitter for iPhone
She/they,131,122585,0,False,2020-07-06 23:44:39,en,RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?,,Twitter for iPhone
"Rajasthan, India",93,245,0,False,2020-07-06 04:03:57,en,"RT @Samita40646434: Sir we also students and we won't to be covid 19 patient during exam so think about #Ayushstudents examination.
#Promot…",['Ayushstudents'],Twitter for Android
Central NY,141,706,0,False,2020-07-06 16:33:36,en,"RT @CBSNews: “Denying COVID is really advancing the COVID virus,” NY Gov. Cuomo says.

“We're not the United States of Denial. We have neve…",,Twitter for iPhone
UK,3421,12,0,False,2020-07-06 19:40:22,en,"RT @yaneerbaryam: Two weeks after Israel fully reopened schools, a COVID-19 outbreak sweeping through classrooms — including at least 130 c…",,Twitter Web App
