user_location,user_followers,retweet_count,favorite_count,user_verified,date,lang,text,hashtags,source
"Oblivion, Gothica ",19345,1,5,False,2020-07-21 06:10:42,en,@AYCOMEDIAN @KING_NASA07 Then COVID-19 audit? Lmao people will go into coma,,Twitter for iPhone
,961,12,0,False,2020-07-21 03:39:08,en,"RT @imbalaska: Why hasn't it caused a shutdown and closed borders, it's obviously more contagious than Covid? This is the stupidity we are…",,Twitter for iPhone
United States,13106,6,18,False,2020-07-21 13:54:21,en,"I'm not saying Covid isn't real but I still don't know a single person who had or has it. 

November 3rd can't get here fast enough! 

Vote Trump. #MAGA #KAG","['MAGA', 'KAG']",Twitter for Android
Myelitis of the Posterior Horn,625,0,0,False,2020-07-21 03:50:58,en,They dont have M.E. as Covid dont cause it. Have very own postviral syndrome. https://t.co/lRvBmUrKX8,,Twitter for Android
1910,2520,13904,0,False,2020-07-21 03:35:34,pt,"RT @gipscrtt: “med por amor” “vou fazer medicina por que meu sonho é salvar vidas”

pandemia de covid: festinha com os amigos comemorar a m…",,Twitter for iPhone
"Golden, CO",1033,1402,0,False,2020-07-21 23:42:20,en,"RT @JoyceWhiteVance: The Constitution says count “persons” not citizens. Trump lost in court, backed off last summer &amp; the census is alread…",,Twitter for iPhone
"Massachusetts, USA",333,428,0,False,2020-07-21 13:10:02,en,"RT @TexasTribune: 2/ Over the last week, COVID-19 has killed an average of 112 people each day in Texas — nearly three times more than two…",,Twitter for iPhone
,2369,1,1,False,2020-07-21 11:08:15,es,"#COVID19 | El director general de la Organización Mundial de la Salud, Tedros Adhanom Ghebreyesus, advirte sobre el impacto del COVID-19 en las comunidades indígenas.

https://t.co/FDY1kbzkOO",['COVID19'],Twitter Web App
"Nashville, TN",292,3,0,False,2020-07-21 23:36:11,en,RT @TanikaSLester1: I thought someone asked if SCS CCTE was still earning certifications? The answer is YES! COVID-19 can't and won't stop…,,Twitter Web App
,1456,0,0,False,2020-07-21 23:40:20,en,A day inside MLB's COVID protocols. https://t.co/waQPJ7rxiX,,Twitter for iPhone
Doncaster,552,5483,0,False,2020-07-21 22:02:21,en,RT @campbellclaret: You’ve sold out our democracy. You’re corrupt. You’ve failed on Brexit. You’ve failed on Covid. You’re a fraud.,,Twitter for Android
Oklahoma,13099,4300,0,False,2020-07-21 04:05:53,en,"RT @SethAbramson: BREAKING NEWS: As the White House Usurps COVID-19 Data Collection from the CDC, Evidence Suggests GOP-Led Entities Are Hi…",,Twitter for Android
"Les Avirons, La Réunion",53,0,4,False,2020-07-21 05:25:40,fr,"@_AgnesMarion C une obsession. L’extD ne parle QUE DE ÇA !  Y a 150 autres faits divers par jour, le Covid-19, un sommet européen, la condamnation de Monsanto, le rapport de force Hong Kong Pékin, Trump et la polémique de Portland et bien d’autre choses. Mais avec RN y a qu’un seul sujet.",,Twitter for iPhone
"Hazard, KY",597,26022,0,False,2020-07-21 13:07:55,en,"RT @drdavidsamadi: I just watched as Twitter removed approximately 300 followers from my account this morning.

How is Twitter allowed to j…",,Twitter for iPhone
"Fusagasugá, Colombia",9498,2,0,False,2020-07-21 20:15:24,es,RT @Leitopleiboi: Ya sin motivación de nada we. Puto covid. https://t.co/ERGhBvh9nL,,Twitter Web App
"Seattle, WA, USA",1153,0,1,False,2020-07-21 06:12:44,en,"#Lebanon #COVID19 #كورونا_لبنان Weekly Trend Update 21 July: Over the past 2 weeks, testing target met 86%, domestic cases ↓ 20%, imported cases ↑ 49%, currently hospitalized ↑ 84%, ICU hospitalized ↑ 55%, deaths ↑ 400%. For more details: https://t.co/n1K37KXrXF https://t.co/75hXntrSJr","['Lebanon', 'COVID19', 'كورونا_لبنان']",Twitter Web App
"London, United Kingdom",32,1,0,False,2020-07-21 06:36:10,en,Coronavirus: Tracking every global effort to find a COVID-19 vaccine | World News | Sky News https://t.co/8WbVqHjn0m,,Twitter for iPhone
"Redwood City, CA",61,30165,0,False,2020-07-21 23:04:11,en,RT @XavierGotWaves: ATTENTION: TWITTER PLEASE DO YOUR THING MY WIFE HAS BEEN WANTING THIS MATTRESS FORVER!! I RECENTLY LOST MY JOB DUE TO C…,,Twitter for iPhone
"Newport, Wales",133,0,0,False,2020-07-21 12:13:24,en,"Stay safe with a smile volkswagen_uk volkswagen 

Custom Branded Hand Sanitiser Units ✅✅✅

Get in touch now for yours 📞📞📞

#covid #covid19 #handgel #reopening #business #safe #safety #alcoholgel #pubs… https://t.co/S8vc88qNHk","['covid', 'covid19', 'handgel', 'reopening', 'business', 'safe', 'safety', 'alcoholgel', 'pubs']",Instagram
,279,348,0,False,2020-07-21 12:09:18,en,"RT @tonyocruz: COVID: Philippines, your number one problem today is Duterte",,Twitter for Android
,701,534,0,False,2020-07-21 11:06:03,en,"RT @B52Malmet: When the Donnie Show is back on the air tomorrow, I’d like to see a journalist ask Trump why he is blocking funding for #cov…",,Twitter for iPhone
En México,553,9,0,False,2020-07-21 03:27:26,es,RT @lasillarota: #Atención México ocupa cuarto lugar mundial de decesos por #covid19. Estas son las cifras de la realidad: #IR https://t.co…,"['Atención', 'covid19', 'IR']",Twitter for Android
"Gujarat, India",76,11,11,False,2020-07-21 08:57:01,en,"A discrepancy in figures-State Health Department reports lower no. of deaths than local authorities in Surat. 

An error or fudging of the data?

@_YogendraYadav @jigneshmevani80 

#GujaratModel #COVID

https://t.co/mriaNrkMk1","['GujaratModel', 'COVID']",Twitter Web App
"St Louis, MO",109,26022,0,False,2020-07-21 10:43:20,en,"RT @drdavidsamadi: I just watched as Twitter removed approximately 300 followers from my account this morning.

How is Twitter allowed to j…",,Twitter for iPhone
"Rancho Mirage, CA",179,0,0,False,2020-07-21 17:54:52,en,"@realDonaldTrump LIAR! This country is awash with Covid. People are dying at a staggering rate! Almost 150,000 on your watch! Stop lying! Stop sugar coating the shit pile you started! We’re on to you #TreasonousTraitorTrump",['TreasonousTraitorTrump'],Twitter for iPhone
New Delhi,18,0,1,False,2020-07-21 05:17:18,en,"How Amazon is delivery product ?
Seller from Delhi and delivery address is Ghaziabad (NCR).
My ordered product on india tour (Maharashtra) during covid 19. What a service.
 #amazonIN #Amazon","['amazonIN', 'Amazon']",Twitter for Android
Silicon Valley,543,0,0,False,2020-07-21 14:51:50,en,"I’m excited to be part of a global community of innovators participating in Stanford Rebuild, an 8-week innovation sprint to help with COVID-19 recovery. (https://t.co/7Qth9cXwct) https://t.co/FtU1x6WkER",,Twitter Web App
,587,0,1,False,2020-07-21 14:40:12,sl,"@katnissdin Itak je @RealJamesWoods tw ,da bo po 4.112020 v msm izginil covid-19,da se noben več v msm ne bo spomnil,da so sploh kdaj o tem pisali.(glej moj profil RTw sem ga).",,Twitter Web App
"Oliveira do Hospital, Portugal",469,1914,0,False,2020-07-21 08:24:44,pt,"RT @Teixeira_fdd: Eu vivi o Covid, eu vi o 7-1 da Alemanha ao Brasil, vi o falhanço do Bryan Ruiz, vi Portugal ser campeão europeu com um g…",,Twitter for iPhone
"New York, USA",2169,0,1,False,2020-07-21 10:52:25,en,"Great @TheSVRI Blogpost 👇on the potential of operations research to provide flexible &amp; ethical options for data collection on SGBV during #COVID19, understanding that the act of data collection may heighten risk: https://t.co/Jgbza0lRKG

@ChiChiUndie @SanyuktaMathur @pop_council",['COVID19'],Twitter Web App
,416,8895,0,False,2020-07-21 03:37:04,es,"RT @darelys_torres: Caras vemos, Covid positivo asintomático no sabemos",,Twitter for iPhone
"New Delhi, India",290846,0,8,True,2020-07-21 14:27:00,en,"Apart from the Oxford University and Astra-Zeneca trial that has raised everyone's hope for a Covid vaccine, there are many others, like China's CanSino, that have shown promising results. 

On #TILwithThePrint, @MohanaBasu brings you the details 

https://t.co/jBU5vfTKAu",['TILwithThePrint'],TweetDeck
,424,57793,0,False,2020-07-21 02:03:17,en,"RT @EyePatchGuy: If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch…",,Twitter for iPhone
"Rio de Janeiro, Brasil",989,1936,0,False,2020-07-21 03:22:08,pt,"RT @BolsonaroSP: ""Cientistas israelenses identificam droga que acreditam ser capaz de rebaixar a covid-19 para o nível de um 'resfriado com…",,Twitter for Android
,579,7617,0,False,2020-07-21 14:37:18,en,"RT @ggooooddddoogg: zoomers in march: covid is boomer remover llol 
boomers in august: school time :) :) :)",,Twitter for iPhone
,932,17,0,False,2020-07-21 20:04:49,pt,"RT @gazeta_brasil: A deputada federal Joice Hasselmann “copiou” a postagem do ex-ministro da Justiça e Segurança Pública, Sergio Moro, que…",,Twitter Web App
Staffordshire,175,5483,0,False,2020-07-21 20:42:57,en,RT @campbellclaret: You’ve sold out our democracy. You’re corrupt. You’ve failed on Brexit. You’ve failed on Covid. You’re a fraud.,,Twitter for iPhone
"Minneapolis, MN",344,4,0,False,2020-07-21 16:19:35,en,"RT @monthly_review: Andrea Circle Bear was a pregnant 30 year-old Native American, a mother of five and a federal prisoner, with a 26-month…",,Twitter for iPhone
Ottawa,539,4,0,False,2020-07-21 19:35:24,en,"RT @Barnstormmusic: With heavy heart, I need to share that the 2020 version of Barnstorm scheduled for August 29 in Finch, ON is cancelled…",,Twitter Web App
Where the money goes,1032,11,0,False,2020-07-21 15:50:10,en,RT @soulphoodie: Historic Black-owned restaurant finds support through grant and an “unexpected surprise” https://t.co/iRNZedPx34 https://t…,,Twitter for Android
,30,611,0,False,2020-07-21 10:27:53,en,"RT @Mahipalsinh_INC: Some students already belong to financially deprived familes. Also,they are effected financially due to #COVID-19 .Cur…",['COVID'],Twitter for Android
,78,57793,0,False,2020-07-21 23:16:04,en,"RT @EyePatchGuy: If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch…",,Twitter Web App
,28,2162,0,False,2020-07-21 09:34:43,en,"RT @nsui: ""It is extremely unfair to conduct exams during the Covid-19 pandemic. UGC must hear the voice of the students and academics. Exa…",,Twitter for Android
,273,13691,0,False,2020-07-21 15:28:01,en,"RT @DeaconBlues0: Trump admits he is tested for Covid daily, as are his family and senior staff. He knows the importance of testing - for h…",,Twitter for iPhone
,1426,8357,0,False,2020-07-21 13:41:05,en,RT @StephenMangan: We laugh at Trump when he says “if we don’t test for COVID then we won’t discover any new cases” but that’s exactly our…,,Twitter for Android
,397,49,0,False,2020-07-21 21:43:37,en,RT @Hope012015: Woman dies of COVID-19 after giving birth to her baby while on a ventilator https://t.co/CTtKVEqeys,,Twitter Web App
,22917,32,80,True,2020-07-21 22:36:13,en,"The House just passed a bipartisan defense spending bill that includes a 3% raise for our troops &amp; $1 billion for pandemic preparedness, as well as my amendment with @CongPalazzo providing transitional health care benefits to national guardsmen aiding in the COVID-19 response! https://t.co/cODnLbVU0r",,Twitter Web App
,218,67,0,False,2020-07-21 04:35:22,en,"RT @jjhorgan: Here is what we can all do push the curve back down:

• Keep your groups small
• Only spend time with people you know

The mo…",,Twitter for iPhone
,1092,5,0,False,2020-07-21 14:09:51,en,RT @AmbassadorHuang: A repatriation flight carried back to China last night 133 Chinese citizens stranded in Cyprus due to COVID-19. A big…,,Twitter for iPhone
"Houston, Texas",5247,294,0,True,2020-07-21 16:58:27,en,RT @foreignoffice: 📰 @UniofOxford has announced that the results of its Phase I/II trial for a COVID-19 vaccine indicate no early safety co…,,Twitter for iPhone
"Greater Portland, Oregon, USA",23949,0,0,False,2020-07-21 08:00:22,en,Coronavirus near me: are UK Covid-19 cases rising or falling in your area? https://t.co/ZatfotohS3 https://t.co/zVXv8cucNT,,Twibble.io
零児の隣(希望),168,1832,0,False,2020-07-21 08:40:02,en,"RT @ChinaDaily: #OneMoment This is the cutest example of social distancing, don't you agree? #coronavirus #Covid_19 https://t.co/bO3v4F0Eom","['OneMoment', 'coronavirus', 'Covid_19']",Twitter Web App
"mumbai, maharashtra, india.",446,412,0,False,2020-07-21 02:55:34,en,"RT @i_theindian: Sambit Patra caught giving dangerous communal twist to COVID-19 tragedy, Faridabad Police intervenes.

#NonsenseSambitPatr…",,Twitter for Android
KAVALA,125,0,0,False,2020-07-21 12:48:07,el,Αυστρία: Η κυβέρνηση αναμένεται να ανακοινώσει περαιτέρω μέτρα κατά της COVID-19 https://t.co/1GzilP3t5z,,WordPress.com
,146,0,0,False,2020-07-21 22:51:52,en,Yet we are demanding schools to open. I wonder if some will change their rhetoric now!                                             Trump says COVID-19 in the US will 'get worse before it gets better'  https://t.co/owuOkYEwxV,,Twitter for iPhone
TV Monk,3543,15,0,False,2020-07-21 10:08:52,en,RT @ellaNbuckland: Is a journalist going to start reporting on #parentnext again? Everyday women contact me about being forced to sign priv…,['parentnext'],Twitter Web App
,1,0,0,False,2020-07-21 06:11:22,th,",ศิลปะ ขั้นเทพ,covid-19 https://t.co/oVy7DoMNap ผ่าน @YouTube",,Twitter Web App
,550,590,0,False,2020-07-21 20:16:48,en,"RT @MalakaGharib: This is alarming. 

Of 48 Filipinos Americans known to have been infected with COVID-19 in Southern California, 19 have d…",,Twitter for iPhone
@saopaulofc & @fcbarcelona,4575,472,0,False,2020-07-21 14:51:49,pt,RT @g1: Menina com suspeita de Covid-19 põe recado em saco de lixo para alertar garis em Santa Catarina https://t.co/U2QxNDJwdY #G1 https:/…,['G1'],Twitter for Android
,93,0,0,False,2020-07-21 22:02:17,en,"Lying horseshit artist.

Tallahassee Democrat: DeSantis: State is 'turning this thing back'

https://t.co/PQKphZwj0h",,Twitter for Android
,529,858,0,False,2020-07-21 04:22:43,en,RT @RamyInocencio: UPDATE: The biggest #coronavirus outbreak in the U.S. military in Asia is growing. At least 99 cases now confirmed on 5…,['coronavirus'],Twitter for iPhone
Milky Way Galaxy USA,6507,1,0,False,2020-07-21 22:54:21,en,RT @aaronmasser: @ProjectLincoln That is why Jason had to slip his mistress the abortion pill tp kill their unborn child.  He couldn't wait…,,Twitter for iPhone
,2760,166,0,False,2020-07-21 23:07:02,en,"RT @Sokrates_17: ""We are entering uncharted territory that could change what it means to be human. The vaccines for Covid-19 are NOT safe b…",,Twitter for Android
Ankara🇹🇷-Paris-Algiers🇩🇿,859,2,0,False,2020-07-21 13:51:44,en,"RT @CarolineRose8: Thread: 🥖🇪🇺🍝 My take on this morning's consensus on  #NextGenerationEU recovery &amp; budget?

1. Huge political victory bet…",['NextGenerationEU'],Twitter for iPhone
,102,18673,0,False,2020-07-21 20:32:25,en,"RT @choo_ek: The outcomes from COVID are not live vs die. There is a world of suffering, morbidity, and disability in between.",,Twitter for Android
USA,689,31,0,False,2020-07-21 17:53:45,en,"RT @jerome_corsi: ""Medical Studies Support MDs Prescribing Hydroxychloroquine for Early Stage COVID-19 and for Prophylaxis""  By Vladimir Ze…",,Twitter for iPad
Nagpur,20,0,0,False,2020-07-21 18:20:15,en,@ChannelNewsAsia Even I am not expected to flay before covid vaccine .,,Twitter Web App
"Atlantic Beach, FL",1078,4273,0,False,2020-07-21 21:18:23,en,"RT @mickigreeneyes: Sadly, I'm now a person who knows  a 19 year old who died from covid..I got a text at 7am this morning from his Mother…",,Twitter for iPhone
,54,1,0,False,2020-07-21 16:08:23,es,"RT @RevistaRonda: ¿Cómo controlarían los tapabocas al Covid-19 en ocho semanas?
https://t.co/nW22h4TGbw",,Twitter for Android
,223,51112,0,False,2020-07-21 19:33:01,pt,RT @eueduramos: eu depois de tomar a vacina da covid https://t.co/CGrbUv7iTs,,Twitter for Android
"Colorado, USA",472,1045,0,False,2020-07-21 21:51:45,en,"RT @11thHour: Just hours after tweeting that wearing masks was ""patriotic,"" Trump was captured on video in his own DC hotel greeting suppor…",,Twitter for Android
"New Jersey, USA",877,0,1,False,2020-07-21 04:51:41,en,@Banalical @mmpadellan @realDonaldTrump Car accidents reported as COVID deaths huh? Prove it.,,Twitter for Android
Venezuela,3460,10,0,False,2020-07-21 02:28:56,es,RT @OIT_AmerCentral: “La Seguridad y #Salud en el trabajo constituyen una inversión para proteger a trabajadores y sus familias y asegurar…,['Salud'],Twitter Web App
pune,160,218,0,False,2020-07-21 15:27:38,en,"RT @baujidesi: Dear Unions,

Please make it clear, we are not going to take any excuse of Covid-19 impact which came in 2020 on our wage re…",,Twitter Web App
"Seattle, USA",763,1113,0,False,2020-07-21 16:52:31,en,"RT @JamesKosur: Trump says he will hold another COVID press conference today.

He's going to say some really outlandish shit.

The media is…",,Twitter for iPad
Australia,37,0,0,False,2020-07-21 03:04:05,en,"@bloggermama @freshdaily Covid 19 probably doesn't even exist, only stupid people",,Twitter Web App
Tarempa,213,368,0,False,2020-07-21 14:30:12,in,"RT @halimiskandarnu: Alhamdulillah, penyaluran BLT DD mencapai 98%. Terima kasih kepada semua pihak yang terlibat, utamanya Kepala Desa, Pa…",,Twitter Web App
black lives matter,299,870,0,False,2020-07-21 18:42:54,en,RT @blvckbeatles: #IfSchoolsReopenNow will students die first from covid or a mass shooting? Tune in next week at 7 https://t.co/tBCppTPKvD,['IfSchoolsReopenNow'],Twitter for iPhone
"Nellore, India",1217,115,0,False,2020-07-21 07:24:48,en,"RT @KiranKS: Though India has the world's 3rd largest #CoronaVirus positive case count now, only 0.35% of COVID positive cases are on venti…",['CoronaVirus'],Twitter for Android
"Marlboro, NJ",109,23,0,False,2020-07-21 15:30:57,en,"RT @business: Covid-19 could roll back gains in women’s economic opportunities after 30 years of progress, the IMF says https://t.co/Ao8cCt…",,Twitter for iPhone
Kuala Kedah,31,4,0,False,2020-07-21 20:39:06,in,"RT @GerbangPost: COVID-19: 399 kes baharu di Singapura, majoriti babitkan asrama https://t.co/HFa64er8Sk https://t.co/cBFsCvqGpW",,dlvr.it
127.0.0.1,57,57793,0,False,2020-07-21 04:58:47,en,"RT @EyePatchGuy: If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch…",,Twitter for iPhone
Bangalore,198,1,2,False,2020-07-21 13:58:18,en,"@PrakashJavdekar @RahulGandhi @BJP4India May – Modi was yapping with #Atmanirbhar &amp; 🇨🇳 were building posts in LAC. 

Jun -Fuel prices increased 22 times, 20 soldiers killed &amp; Modi says no one entered India. 
 
Jul – 111 died in #AssamFloods, #BiharFloods &amp; 🇮🇳 crosses 1 Million Covid cases

#Nonsense_Modi #JagoModiPyare https://t.co/k30u8FKERU","['Atmanirbhar', 'AssamFloods', 'BiharFloods', 'Nonsense_Modi', 'JagoModiPyare']",Twitter for iPhone
,208,58,0,False,2020-07-21 12:50:16,es,"RT @ConElMazoDando: Maduro: ""Envío un abrazo sincero y mi solidaridad a los trabajadores y trabajadoras de VTV"" https://t.co/fMG51QhiAR  #O…",,Twitter Web App
,405,4,0,False,2020-07-21 16:53:29,en,RT @GodcallsBS: New push. Just play down the Covid effects on people and the economy while blaming the media for reporting on it. https://t…,,Twitter Web App
東京都,322,149,0,False,2020-07-21 04:02:47,en,"RT @aha_com: TOUR NEWS: Due to the global Covid-19 outbreak we had to cancel our shows in Japan and Singapore earlier this year, but we are…",,Twitter Web App
,7,0,0,False,2020-07-21 18:37:25,en,@realDonaldTrump The reason you don’t hear anything about the “China virus” in the news is because that isn’t what it’s called you nitwit. Thanks to you we are number one in the world for how hard hit we are with Covid-19 though. #TrumpVirus,['TrumpVirus'],Twitter for iPhone
not in Kansas anymore,3787,944,0,False,2020-07-21 06:21:28,en,"RT @kylegriffin1: Biden says Trump only cares about the economy: ""There's only one thing he has in mind — how does he win reelection? And i…",,Twitter for iPhone
Habana,355,554,0,False,2020-07-21 20:22:52,es,"RT @DiazCanelB: Trabajar con todo rigor, también en la etapa de recuperación de la COVID-19 #CubaPorLaVida  https://t.co/ZxSpkX6jKU vía @Pr…",['CubaPorLaVida'],Twitter Web App
The Dark Carnival.,106,57793,0,False,2020-07-21 11:10:27,en,"RT @EyePatchGuy: If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch…",,Twitter for Android
Türkiye,10440,79,147,False,2020-07-21 11:06:34,tr,"KHKlı Platformlari Birliği olarak 
covid_19 testi pozitif çıkan vekilimiz sayın @akadirkaraduman beye geçmiş olsun dileklerimizi iletiyoruz..

Hastalığı en hafif şekilde atlatarak tekrar haksızlık ve hukuksuzlukları dile getireceği sağlıklı günlerine kavuşmasını temenni ediyoruz. https://t.co/i5siv8HICt",,Twitter for iPhone
"Accra, Ghana",32247,2,4,True,2020-07-21 10:07:05,en,#News #2020HLPFsideevent #ChiefExecutiveOfficer 2020 High-Level Political Forum on SDGs: World leaders urged to take advantage of COVID-19 https://t.co/dEpWbwkw9r https://t.co/G4DkQwroMM,"['News', '2020HLPFsideevent', 'ChiefExecutiveOfficer']",dlvr.it
,286,0,0,False,2020-07-21 13:36:59,en,"@jmil400 @abc730 He’s a bullying grub. Plain and Simple.
BTW has anyone fact checked the BS on the Covid App he sprouted tonight ???",,Twitter for iPhone
,0,0,0,False,2020-07-21 18:03:58,en,"Tips to Improve user experience in SEO .

#digitalmarketingstrategy #digitalmarketing #digital #digitalmarketingtips #digitalmarketingagency #digitalmarketingcompany #covid_19 #covid19 #digitalmarketingmyths https://t.co/tBgpv9Gwr7","['digitalmarketingstrategy', 'digitalmarketing', 'digital', 'digitalmarketingtips', 'digitalmarketingagency', 'digitalmarketingcompany', 'covid_19', 'covid19', 'digitalmarketingmyths']",Twitter Web App
"Washington, D.C.",7948,0,4,True,2020-07-21 18:32:56,en,WATCH LIVE: @JerryMoran convenes a hearing on COVID-19 scams. Click to watch: https://t.co/UhH1wmMH4S,,Twitter Web App
,736,1,4,False,2020-07-21 23:35:40,cs,"Odposlechnuto: pro orientaci obyvatelstva by mělo být pravidelně aspoň týdně zveřejňován počet úmrtí nejen na Covid, ale i na další nemoci. Ať si lidi udělají sami obrázek o statistice mortality nejen Covidu, který má zatím přepychové PR",,Twitter Web App
"Riverside, CA",121,0,0,False,2020-07-21 21:42:54,en,Someone has had a ‘come to Jesus’ talk with th president. His briefing today was sober &amp; more importantly realistic abt just how infectious &amp; dangerous COVID is. I am pleasd 2see this messaging. It is important 2send this msg 2his supporters. Th nation has to fight this together,,Twitter for iPhone
"Lima, NY",259,87,0,False,2020-07-21 19:31:58,es,"RT @RudyRiveraB: - A uno de los cabecillas de ""Los Ediles de La Victoria"" le dieron arresto domiciliario porque supuestamente tenía COVID y…",,Twitter Web App
"Metro Atlanta, GA",6699,294,0,False,2020-07-21 12:12:02,en,RT @owengower84: Cue Boris handing the contract to one of his mates and spending millions on it before it all goes wrong and he declares th…,,Twitter for Android
,527,57793,0,False,2020-07-21 13:51:28,en,"RT @EyePatchGuy: If I ever die from COVID, please know that my dying wish is that my corpse be catapulted at high speed directly into Mitch…",,Twitter for Android
Glenrothes ,42,0,0,False,2020-07-21 15:33:28,en,@maggieNYT COVID is too smart to attach itself to an arsehole like him.,,Twitter for iPhone
Earth,2149,358,0,False,2020-07-21 19:00:23,en,"RT @paddyhibernian: I hate to say I told you so, but 550+ nurses died on the frontline in the battle against COVID-19, and for what? A roun…",,Twitter Web App
,251,81,0,False,2020-07-21 06:58:07,es,RT @kanciller: La UE pacta un salto histórico en su modelo presupuestario para frenar la crisis de la covid-19 via @el_pais https://t.co/T1…,,Twitter for Android
South Jersey USA,2232,26021,0,False,2020-07-21 15:11:05,en,"RT @drdavidsamadi: I just watched as Twitter removed approximately 300 followers from my account this morning.

How is Twitter allowed to j…",,Twitter for Android
,50,1159,0,False,2020-07-21 03:35:11,en,"RT @ThePopTingz: According to stadiums &amp; staff who worked there, Beyoncé was allegedly planning to tour starting August 2020 after the rele…",,Twitter for iPhone
Aceh,233,0,0,False,2020-07-21 10:58:11,in,"Masyarakat Diminta Waspada, Kasus Baru Covid-19 Melebar Ke Aceh Timur https://t.co/uRVzbVQEd8",,Twitter for Android
,95,2,0,False,2020-07-21 19:44:02,pt,RT @greyfavs: O Owen nos trends pq todo mundo quer que ele morra de covid KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK algum anatômico presta? htt…,,Twitter for iPhone
Россия,56,0,0,False,2020-07-21 16:03:07,ru,"@Covid_19_rus @Malison65691706 К тому же объясни, нахрена покупать кучу бананов? За вечер мы как раз 2-3 только съедаем. Ты в курсе что в жару они портятся и что на следующий день можно купить ещё бананов, более свежих. Чё там у тебя в голове?",,Twitter for Android
"Memphis, TN",44,3,0,False,2020-07-21 17:40:23,en,"RT @ShelbyCoTN: We will continue to provide current information regarding the spread of novel coronavirus in our community. As of today, Ju…",,Twitter for Android
"İstanbul, Türkiye",4065,674,0,False,2020-07-21 06:37:42,tr,"RT @ttborgtr: Ülkemizde uygulanan Covıd-19 Pandemi tedbirleri:
a- Hergün twitter'dan mesaj atmak
b- Vatandaşa kendini koru demek
c-Halk Sağ…",,Twitter for Android
kiss bhubaneswar,84,58,0,False,2020-07-21 05:38:12,en,RT @DGPOdisha: 95 Odisha Police Personnel have rededicated themselves to frontline enforcement duty after recovering from Covid 19.They wer…,,Twitter for Android
"India,Earth",7,1,0,False,2020-07-21 12:05:51,en,"@dcp_southwest  @LtGovDelhi @CMODelhi @DelhiPolice 

Respected folks, Neighbors family diagnosed with covid-19 But still:
1. Street not blocked
2. No sanitisatation in street 
3. No official announcement in area through speaker to alert people in the area https://t.co/VNDin8zHc7",,Twitter Web App
"Atlanta, GA",424,0,0,False,2020-07-21 18:23:19,en,How masks protected dozens of clients of 2 hairdressers in Missouri from catching COVID-19 – CBS News https://t.co/osL2U76ELD,,WordPress.com
"Calapan City, Mimaropa",47,0,3,False,2020-07-21 03:56:33,tl,@JMAurelioINQ @inquirerdotnet Baka tumaas din presyo ng posporo at lighter. Mas mabisa kapag may apoy. Patay agad ang covid.,,Twitter for iPhone
Montevideo - Uruguay,2023,16,0,False,2020-07-21 08:03:32,es,RT @sinae_oficial: En la presente jornada se procesaron 2033 análisis y se detectaron 10 casos positivos nuevos de Coronavirus COVID-19: 6…,,Twitter for Android
,216,182,0,False,2020-07-21 11:47:46,it,RT @ItalyQanons: Lo scopo del #Covid_19 è quello di inaugurare la fase finale della dittatura globale del Nuovo Ordine Mondiale. Tutti colo…,['Covid_19'],Twitter Web App
"Detroit, MI",1205,24880,0,False,2020-07-21 02:25:02,en,"RT @steeleio_: Naya Rivera passing, Nick Cannon loses Wild N Out, hospitals now cannot report covid cases to the CDC, schools bout to reope…",,Twitter for iPad
"Tweedbank, Scotland",2853,0,1,False,2020-07-21 20:14:15,en,"BREAKING: Fourteen cases of Covid-19 have now been confirmed at the Sitel call centre in North Lanarkshire.

NHS Lanarkshire says an additional five cases have been identified from linked contacts. https://t.co/IaBzJqQv8B",,TweetDeck
Africa,5267,3,0,False,2020-07-21 20:59:11,en,RT @SAEmbCuba: The ceremony was to thank South Africa for its donation of materials to assist the Cuban people in their fight against COVID…,,Twitter Web App
,727,12,0,False,2020-07-21 09:49:44,es,"RT @metro_caracas: Gracias a la gestión del Pdte. del #MetroDeCaracas MG @cevegon, la clase trabajadora con mística de equipo labora diaria…",['MetroDeCaracas'],Twitter for Android
"Buleleng, Indonesia",49,0,1,False,2020-07-21 02:34:11,in,"Adaptasi Kebiasaan Baru...Patuhi peraturan berlalu lintas dan protokol kesehatan pencegahan Covid 19

Ingat Helm untuk Keselamatan, Masker untuk Kesehatan

#PolrikawalTatananBaru
#PolriUntukIndonesia
#AdaptasiKebiasaanBaru
#PakaiMasker
#PakaiHelm
#JagaJarak
#RajinCuciTangan https://t.co/etXaXZC7cC","['PolrikawalTatananBaru', 'PolriUntukIndonesia', 'AdaptasiKebiasaanBaru', 'PakaiMasker', 'PakaiHelm', 'JagaJarak', 'RajinCuciTangan']",Twitter for Android
"Buenos Aires, Argentina",448,48,0,False,2020-07-21 23:46:32,es,"RT @950_noemi: Arzobispo de Córdoba: la Argentina sufre un virus peor que el Covid-19, ""el de la corrupción"" https://t.co/JZruxfcGjJ",,Twitter for Android
